record_id,gene_symbol,aliases,ensembl_gene_id,scope_kind,source_scope,source_record_key,driver_role,decision,tissue_frequency_percent,pancancer_frequency_percent,pmid,doi,source_locator,identifier_release,upstream_repository,upstream_ref,source_file_sha256
bailey2018-s1-0071,AXIN1,,ENSG00000103126,source_cancer_code,LIHC,AXIN1_LIHC,tsg,official,7.63,1.41,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0072,AXIN2,,ENSG00000168646,pan_cancer,PANCAN,AXIN2_PANCAN,possible tsg,rescued,,1.27,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0073,B2M,,ENSG00000166710,pan_cancer,PANCAN,B2M_PANCAN,possible tsg,official,,0.91,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0074,B2M,,ENSG00000166710,source_cancer_code,DLBC,B2M_DLBC,possible tsg,official,24.32,0.91,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0075,BAP1,,ENSG00000163930,source_cancer_code,KIRP,BAP1_KIRP,possible tsg,official,5.09,2.14,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0076,BAP1,,ENSG00000163930,pan_cancer,PANCAN,BAP1_PANCAN,tsg,official,,2.14,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0077,BAP1,,ENSG00000163930,source_cancer_code,CHOL,BAP1_CHOL,tsg,official,17.65,2.14,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0078,BAP1,,ENSG00000163930,source_cancer_code,LIHC,BAP1_LIHC,tsg,official,5.93,2.14,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0079,BAP1,,ENSG00000163930,source_cancer_code,UVM,BAP1_UVM,tsg,official,16.25,2.14,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0080,BAP1,,ENSG00000163930,source_cancer_code,MESO,BAP1_MESO,tsg,official,22.22,2.14,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0081,BAP1,,ENSG00000163930,source_cancer_code,KIRC,BAP1_KIRC,tsg,official,10.60,2.14,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0082,BCL2,,ENSG00000171791,pan_cancer,PANCAN,BCL2_PANCAN,,rescued,,0.40,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0083,BCL2L11,,ENSG00000153094,source_cancer_code,UCS,BCL2L11_UCS,,official,3.64,0.54,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0084,BCOR,,ENSG00000183337,source_cancer_code,UCEC,BCOR_UCEC,possible oncogene,official,11.11,2.65,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0085,BCOR,,ENSG00000183337,source_cancer_code,STAD,BCOR_STAD,tsg,official,5.60,2.65,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0086,BCOR,,ENSG00000183337,pan_cancer,PANCAN,BCOR_PANCAN,tsg,official,,2.65,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0087,BRAF,,ENSG00000157764,source_cancer_code,PRAD,BRAF_PRAD,possible oncogene,official,1.26,7.10,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0088,BRAF,,ENSG00000157764,source_cancer_code,GBM,BRAF_GBM,oncogene,official,1.93,7.10,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0089,BRAF,,ENSG00000157764,source_cancer_code,COADREAD,BRAF_COADREAD,oncogene,official,5.06,7.10,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0090,BRAF,,ENSG00000157764,pan_cancer,PANCAN,BRAF_PANCAN,oncogene,official,,7.10,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0091,BRAF,,ENSG00000157764,source_cancer_code,LUAD,BRAF_LUAD,oncogene,official,7.19,7.10,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0092,BRAF,,ENSG00000157764,source_cancer_code,SKCM,BRAF_SKCM,oncogene,official,52.13,7.10,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0093,BRAF,,ENSG00000157764,source_cancer_code,THCA,BRAF_THCA,oncogene,official,59.15,7.10,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0094,BRCA1,,ENSG00000012048,source_cancer_code,OV,BRCA1_OV,possible tsg,official,4.41,2.05,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0095,BRCA1,,ENSG00000012048,pan_cancer,PANCAN,BRCA1_PANCAN,tsg,official,,2.05,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0096,BRCA1,,ENSG00000012048,source_cancer_code,BRCA,BRCA1_BRCA,tsg,official,3.08,2.05,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0097,BRCA2,,ENSG00000139618,pan_cancer,PANCAN,BRCA2_PANCAN,possible tsg,official,,3.27,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0098,BRD7,,ENSG00000166164,source_cancer_code,LIHC,BRD7_LIHC,tsg,official,3.11,0.85,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0099,BRD7,,ENSG00000166164,pan_cancer,PANCAN,BRD7_PANCAN,tsg,official,,0.85,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0100,BRD7,,ENSG00000166164,source_cancer_code,SKCM,BRD7_SKCM,tsg,official,2.84,0.85,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0101,BTG2,,ENSG00000159388,source_cancer_code,DLBC,BTG2_DLBC,possible tsg,official,35.14,0.57,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0102,CACNA1A,,ENSG00000141837,pan_cancer,PANCAN,CACNA1A_PANCAN,possible oncogene,official,,3.43,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0103,CARD11,,ENSG00000198286,source_cancer_code,DLBC,CARD11_DLBC,possible oncogene,official,21.62,2.80,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0104,CASP8,,ENSG00000064012,source_cancer_code,CESC,CASP8_CESC,tsg,official,4.38,1.75,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0105,CASP8,,ENSG00000064012,source_cancer_code,STAD,CASP8_STAD,possible tsg,official,2.24,1.75,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0106,CASP8,,ENSG00000064012,pan_cancer,PANCAN,CASP8_PANCAN,tsg,official,,1.75,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0107,CASP8,,ENSG00000064012,source_cancer_code,BRCA,CASP8_BRCA,possible tsg,official,2.05,1.75,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0108,CASP8,,ENSG00000064012,source_cancer_code,HNSC,CASP8_HNSC,tsg,official,10.36,1.75,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0109,CBFB,,ENSG00000067955,pan_cancer,PANCAN,CBFB_PANCAN,possible tsg,official,,0.48,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0110,CBFB,,ENSG00000067955,source_cancer_code,BRCA,CBFB_BRCA,possible tsg,official,2.31,0.48,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0111,CBWD3,ZNG1C,ENSG00000196873,pan_cancer,PANCAN,CBWD3_PANCAN,,official,,0.07,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0112,CCND1,,ENSG00000110092,pan_cancer,PANCAN,CCND1_PANCAN,possible oncogene,official,,0.77,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0113,CCND1,,ENSG00000110092,source_cancer_code,UCEC,CCND1_UCEC,possible oncogene,official,7.07,0.77,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0114,CD70,,ENSG00000125726,source_cancer_code,DLBC,CD70_DLBC,possible tsg,official,10.81,0.37,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0115,CD79B,,ENSG00000007312,source_cancer_code,DLBC,CD79B_DLBC,oncogene,official,13.51,0.39,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0116,CDH1,,ENSG00000039068,pan_cancer,PANCAN,CDH1_PANCAN,tsg,official,,2.43,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0117,CDH1,,ENSG00000039068,source_cancer_code,STAD,CDH1_STAD,oncogene,official,8.96,2.43,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0118,CDH1,,ENSG00000039068,source_cancer_code,BRCA,CDH1_BRCA,tsg,official,13.09,2.43,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0119,CDK12,,ENSG00000167258,source_cancer_code,OV,CDK12_OV,tsg,official,4.66,2.05,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0120,CDK12,,ENSG00000167258,pan_cancer,PANCAN,CDK12_PANCAN,tsg,official,,2.05,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0121,CDK4,,ENSG00000135446,pan_cancer,PANCAN,CDK4_PANCAN,oncogene,official,,0.44,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0122,CDK4,,ENSG00000135446,source_cancer_code,SKCM,CDK4_SKCM,oncogene,official,2.61,0.44,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0123,CDKN1A,,ENSG00000124762,source_cancer_code,LIHC,CDKN1A_LIHC,possible oncogene,official,2.54,0.91,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0124,CDKN1A,,ENSG00000124762,source_cancer_code,BLCA,CDKN1A_BLCA,tsg,official,9.59,0.91,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0125,CDKN1A,,ENSG00000124762,pan_cancer,PANCAN,CDKN1A_PANCAN,tsg,official,,0.91,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0126,CDKN1B,,ENSG00000111276,source_cancer_code,BRCA,CDKN1B_BRCA,possible tsg,official,1.16,0.66,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0127,CDKN1B,,ENSG00000111276,pan_cancer,PANCAN,CDKN1B_PANCAN,possible tsg,official,,0.66,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0128,CDKN2A,,ENSG00000147889,source_cancer_code,LIHC,CDKN2A_LIHC,possible tsg,official,2.82,3.99,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0129,CDKN2A,,ENSG00000147889,source_cancer_code,LUAD,CDKN2A_LUAD,possible tsg,official,3.71,3.99,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0130,CDKN2A,,ENSG00000147889,source_cancer_code,STAD,CDKN2A_STAD,possible tsg,official,3.92,3.99,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0131,CDKN2A,,ENSG00000147889,source_cancer_code,BLCA,CDKN2A_BLCA,tsg,official,5.18,3.99,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0132,CDKN2A,,ENSG00000147889,source_cancer_code,ESCA,CDKN2A_ESCA,possible tsg,official,8.14,3.99,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0133,CDKN2A,,ENSG00000147889,pan_cancer,PANCAN,CDKN2A_PANCAN,tsg,official,,3.99,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0134,CDKN2A,,ENSG00000147889,source_cancer_code,LUSC,CDKN2A_LUSC,tsg,official,16.16,3.99,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0135,CDKN2A,,ENSG00000147889,source_cancer_code,SKCM,CDKN2A_SKCM,tsg,official,11.37,3.99,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0136,CDKN2A,,ENSG00000147889,source_cancer_code,HNSC,CDKN2A_HNSC,tsg,official,20.72,3.99,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0137,CDKN2A,,ENSG00000147889,source_cancer_code,PAAD,CDKN2A_PAAD,tsg,official,22.58,3.99,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0138,CDKN2C,,ENSG00000123080,pan_cancer,PANCAN,CDKN2C_PANCAN,possible tsg,rescued,,0.37,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0139,CEBPA,,ENSG00000245848,source_cancer_code,LAML,CEBPA_LAML,possible oncogene,rescued,0.72,0.19,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
bailey2018-s1-0140,CHD3,,ENSG00000170004,pan_cancer,PANCAN,CHD3_PANCAN,possible tsg,official,,2.03,PMID:29625053,DOI:10.1016/j.cell.2018.02.060,Table S1,Ensembl release 92,https://github.com/openvax/gene-lists,d0a2f0bcbc59e612fde6108df6cb28d469e0f90e,dbfb76d906e218dab2d94e90dd51f8db41dbccf6c82da11311baa418ea738fdf
